"logFC" "AveExpr" "t" "P.Value" "adj.P.Val" "B"
"HDHD2" 0.149416747240302 2.15575464963164 1.39856036284296 0.171709510954101 0.343720447047542 -4.95276981516125
"XPOT" -0.128826506544982 6.07569254277095 -1.7890675034045 0.083220451082909 0.217764539031945 -4.95310190100429
"FIGNL1" -0.25691223833211 2.09113036700516 -1.3816198239499 0.176805893890764 0.34963862162668 -4.95314160732557
"ACSS1" -0.150067986265388 6.37722562844898 -1.79416204578923 0.0823871931826321 0.216220854851177 -4.95323926385978
"TYW1B" -0.176386781880612 2.50490621585741 -1.43857875605496 0.160128285597744 0.32761929004327 -4.95397498951566
"WASHC2C" 0.133412305522253 6.89669028425133 1.79639144722153 0.0820247903882085 0.215757737760649 -4.95434018797746
"RAB11A" 0.163838644754538 5.5789701274788 1.77342763302051 0.0858233109431398 0.221984751621299 -4.95444527235902
"ARL6IP5" 0.178987097863292 6.5795973393401 1.79571365695012 0.0821348257196989 0.215896772445573 -4.95469435500586
"C8orf33" -0.142014794086425 4.43384327688432 -1.68900203290989 0.10109147735442 0.244577493016686 -4.95571257130445
"MPST" 0.242745872060413 4.32999984352213 1.68423281078552 0.10201781872006 0.245860232648059 -4.9561317421439
"P2RY2" 0.444132388366898 3.81273243861553 1.62786248755998 0.113512542947962 0.262407352762669 -4.95646073200618
"COPRS" 0.191329533235704 2.50211088535977 1.44302600017604 0.158880381629164 0.325702505137739 -4.95667615299549
"GCN1" -0.145302141883148 7.05954493119533 -1.79426236438171 0.0823708566004205 0.216220854851177 -4.95692361677407
"CALM1" -0.122727096144004 8.85443784880032 -1.77312653570518 0.0858740899974191 0.222050198771453 -4.95717686634543
"TBC1D22A.DT" -0.356759285550106 4.7776998131494 -1.71519782646696 0.0961277971905884 0.236400205312079 -4.95727453072384
"B3GNT9" -0.332445738330871 1.0416879107947 -1.25202081551097 0.219775444081898 0.401371101170401 -4.95806794065421
"ALAD" 0.182442577468109 5.2779126649704 1.75594859086686 0.0888135041542482 0.225952285002566 -4.95873102801922
"RWDD2B" -0.232751321066796 1.74328292162544 -1.33194374662776 0.192432213687636 0.369389657138956 -4.95918364371899
"RPL41" -0.142399119963139 9.22298182640192 -1.76535794102468 0.0871930593461235 0.224119176535701 -4.95942487666087
"MAP2K5" -0.133012519414643 4.48903943657026 -1.69195286285425 0.100521852317686 0.243560484576238 -4.95949682267292
"INSIG1.DT" -0.220583870634172 2.88113666818889 -1.48685249534445 0.146991518984702 0.309246028879145 -4.96004995495118
"TNFRSF10A" -0.220640724469877 4.23991296981405 -1.6637802739928 0.106071009824662 0.251978114899681 -4.96006690168213
"GMCL1" -0.149894932958221 4.32127653647148 -1.67408206312001 0.104013014329462 0.248790434329425 -4.96013334273318
"ABHD16A" 0.126155360309412 3.01412270633041 1.51220901644342 0.140445294660144 0.299427032115787 -4.96058544066298
"USP34" -0.122867882497394 7.80054701759232 -1.78583615420158 0.0837526667990192 0.21864322490459 -4.9609806570016
"ALKBH6" -0.140213455691639 2.35454583547119 -1.41232368759456 0.167654398107903 0.338466129513507 -4.96157510274299
"LGALS8" 0.142394920397556 7.35490817332899 1.78900079446769 0.0832314092110733 0.217764539031945 -4.96247295697749
"CD38" 0.514119156157267 5.34460325833799 1.75857429233793 0.0883587765493139 0.225525258240153 -4.96268544190596
"CASP8" -0.199642631471244 7.90708582978219 -1.78343629895169 0.0841497987518487 0.219194704413916 -4.96301354649517
"ZFYVE16" 0.14591794862833 4.53470750804181 1.69911012983106 0.0991513519746947 0.241768557172374 -4.96309731585176
"PPARGC1B" 0.180367175776346 5.03699056703751 1.73822963040303 0.091934062409807 0.230166977481198 -4.96364474084225
"RPUSD4" -0.135987441817113 4.45317507170106 -1.68576443670153 0.101719557215521 0.245392188765431 -4.9638235800652
"ALDH18A1" 0.161006186681703 4.38278995115019 1.68348111146363 0.102164467717749 0.246012538968286 -4.96397690142592
"RPL7A" -0.148807250157791 10.02973732158 -1.74776232512355 0.0902439312842477 0.22762704549815 -4.96413234327795
"RHBDL1" -0.287391910926915 1.30346836363275 -1.27360364542415 0.21211801470315 0.393040099105705 -4.96486554480582
"MLEC" 0.110729251626362 5.85028961229219 1.77700451114646 0.0852220252953258 0.22105985971898 -4.96505440004648
"NHERF1" -0.187921760898726 7.73992918092136 -1.78389102195462 0.0840744280297838 0.2191436019733 -4.96528691753445
"CFAP119" 0.284153025615342 2.03973118996354 1.37583201992698 0.17857392319815 0.351823310155054 -4.96600195411087
"SLAMF7" 0.402139032618138 6.45002803766279 1.78802794777622 0.0833913558071051 0.218037886402968 -4.96601325971849
"FGL2" 0.3772807495051 7.66323667534162 1.7834861959594 0.0841415254822455 0.219194704413916 -4.96634527453778
"TMEM230" 0.104079817045806 5.76727229781186 1.77284236554233 0.0859220376782959 0.222093964993964 -4.9672593917487
"C1QTNF3" -0.236000040227746 1.07794084704331 -1.24647691325971 0.221775557043388 0.403826029749171 -4.96830432702383
"KDM3A" -0.167013161037606 7.39074604713774 -1.78475515615905 0.08393135486094 0.218964277991196 -4.96916866919466
"RPS18P5" -0.208472826566478 3.99539071049605 -1.62937564174058 0.113190563604078 0.261971172918408 -4.97016350030083
"PACC1" 0.143754117271312 3.50466392416754 1.57412608276542 0.125445645392162 0.279368281485245 -4.97104733378456
"NAA35" -0.129155827404567 4.13652409321504 -1.64660038694635 0.109578255290604 0.257140711554287 -4.97149786520014
"TENT2" -0.112801499223133 6.13002494328756 -1.7788451801191 0.0849139959735498 0.220503378225083 -4.97216676167528
"IGHV3.74" 0.996470437490659 2.05665888451536 1.38042940132329 0.177168417251169 0.350120659665793 -4.97303115493795
"XRCC1" 0.119557836574916 4.77195062643381 1.7123539530668 0.0966565856872606 0.237304696736243 -4.97324596307397
"EIF3M" -0.126193118082948 6.81220818799984 -1.78462327113371 0.0839531774652185 0.218972764580813 -4.97328150327934
"TFDP1" 0.323414854061807 6.11908979967013 1.77914703868539 0.0848635712013782 0.220469537696993 -4.97345310906021
"TPP2" -0.142366082339157 7.01987247104113 -1.78407457285865 0.0840440205389033 0.219112776961032 -4.97380738159499
"GPR75" -0.35114365055446 1.41941615200268 -1.27789199362332 0.210620881927063 0.39137116919066 -4.97381112112757
"UXT" -0.153669671334111 4.88624702616786 -1.71682656708462 0.0958260440655872 0.236204852769952 -4.97437328073683
"DHX16" -0.102982266466506 5.7182305155786 -1.765041427568 0.0872471590278388 0.224143463890256 -4.97448681646085
"IGHG3" 1.4268028393175 5.17427854997385 1.73854256228458 0.0918781598717979 0.230148590567334 -4.97460591501636
"CXCL5" 0.460943617802701 1.48093120751247 1.29844567234567 0.203556341887804 0.382523726460714 -4.97535706488654
"PRADC1" 0.203240582846269 2.81083015359758 1.47292799938979 0.150689101925123 0.314573735188995 -4.9755989208006
"STK24" 0.109518950841576 7.43612950553669 1.78005205137657 0.0847125430314152 0.220319873715582 -4.97600685248367
"CMTM4" 0.340612184432349 3.28454315090347 1.54369521798162 0.132645913747597 0.289994849259533 -4.97639690447329
"LARS1" -0.188954083266 5.7577375248517 -1.76421139472177 0.0873891662405769 0.224249507767953 -4.9768122466525
"SELENOW" 0.111425394595272 5.69217370286421 1.76394631604843 0.0874345587144749 0.224249507767953 -4.97703748827729
"CHROMR" -0.219688257570374 2.1698060015246 -1.37198330313683 0.179757221356037 0.352993851245482 -4.97932055197329
"PAWR" -0.380457742683454 1.10453027371829 -1.23735859895002 0.225094911994651 0.407792165039319 -4.97955892200232
"BMT2" -0.168382572907377 3.06783254396411 -1.49975581165303 0.143630354755902 0.304083494561251 -4.97961787544506
"GASK1B" 0.471348088246772 5.53446813046037 1.75679467097067 0.0886667618949636 0.225676334182044 -4.98022218638483
"PLCB1" -0.292914784599823 3.59237722390385 -1.57018614243141 0.126359505922468 0.280853313176048 -4.98051320662738
"SLAMF1" -0.195371605907143 4.1993867027315 -1.64650427383492 0.109598143725984 0.257140711554287 -4.98062326239168
"RPL4P4" -0.221921063933014 3.36220842842844 -1.53902720535787 0.133779538108434 0.291494993528984 -4.98133114941197
"MYO9B" 0.0864471786516621 9.30677109681493 1.74970104781207 0.0899034241814585 0.227171629360506 -4.98135013311457
"FARSA" 0.186992606914502 4.26568364961234 1.66010415387695 0.106813536618887 0.253327679768687 -4.98152750286778
"ZNF236" -0.130453089515012 5.27693823936227 -1.73848923921436 0.0918876835474056 0.230148590567334 -4.98174672996922
"SH2D1B" -0.444381332680608 3.62051784394634 -1.5650310315825 0.127563419721787 0.28256391422912 -4.98187758178022
"H2BC19P" -0.23415104752522 1.7498161790022 -1.31390336705545 0.198363538100581 0.376364093528889 -4.98206493988261
"GTF2F1" 0.129661070211367 6.64226369174341 1.77903360477232 0.0848825170954175 0.220470185372062 -4.98233124875589
"CDK5RAP2" -0.179765791723796 6.3505497166196 -1.7756473408747 0.0854497488082558 0.221504382929644 -4.98275166622246
"CCT6P1" -0.189947938451041 3.30432856074337 -1.52932499756642 0.13616084134637 0.294337056123996 -4.98289930331875
"PARL" 0.185969334657017 1.88386521732654 1.33861589699288 0.190273476459819 0.366199581265577 -4.98321828037269
"RGP1" -0.140103770517099 5.54652254608709 -1.75126999693015 0.0896286562165138 0.226965218480104 -4.98368458264136
"PLXNA2" 0.248621347588974 3.21613915730153 1.52649334521793 0.136862270110437 0.295366011922086 -4.98380297879805
"SEMA4F" -0.229570326058911 2.79115638561108 -1.45396475874573 0.155843766201871 0.321277918016165 -4.98393139853628
"PNPLA4" -0.20805996549322 1.35579170173442 -1.26322007155503 0.215776450067519 0.397495255722203 -4.98417673042741
"HCG27" -0.415523772494481 1.43142885751714 -1.26923974060538 0.213649784352345 0.394759990141469 -4.98475228948956
"NR1D1" -0.325035235230809 4.60618105539304 -1.68300488432113 0.102257465802323 0.246135953611144 -4.98499589933465
"USF2" 0.0896433541525781 8.22983666373065 1.7653382598403 0.087196422501466 0.224119176535701 -4.98512804966655
"SYNE1" -0.329371529627506 9.07684263077605 -1.75218896502846 0.0894680478659734 0.226826096815776 -4.98534515408505
"FBXO9" 0.255192527144225 6.2262632538511 1.77343476436885 0.0858221085734347 0.221984751621299 -4.9855751064995
"SRXN1" 0.342759424779539 1.82244162030055 1.33051711637761 0.192896231532163 0.36985892068736 -4.98558317414257
"CHD7" -0.295144055756745 5.95063660937412 -1.76395432646224 0.0874331867069974 0.224249507767953 -4.98634151935896
"TOM1L2" -0.154585151758152 5.39059552148406 -1.74107072375859 0.0914275748832648 0.229532459660093 -4.987429063338
"DTHD1" -0.324521229750656 3.34167479697431 -1.52752877085584 0.136605446646462 0.294973709367347 -4.98779939038698
"MIPEP" -0.304785259266013 1.79281132653517 -1.3118231089681 0.199056403776293 0.377071986077117 -4.98782236902869
"ZSCAN2" -0.178773641841573 2.53645162992748 -1.41589359245616 0.166614996880424 0.336886838685521 -4.98828144523771
"HERC2" -0.159511024776003 6.56416493247401 -1.77431533638749 0.085673750714333 0.221889933763105 -4.98841021956337
"UBIAD1" -0.160379059722197 4.39933147395045 -1.66431510978937 0.10596333846888 0.25191929177924 -4.98841514006065
"SEMA6A.AS1" -0.213171411201928 1.09239389424598 -1.22943364176598 0.228009938759291 0.411303839352848 -4.98843529372212
"ABI3" 0.273125441772932 6.01202156518744 1.76759235004078 0.0868119522239174 0.223707723038556 -4.9885342491133
"ASL" 0.171503419382041 3.75749075455859 1.59637703088362 0.120385451662738 0.272264143844843 -4.98921520098062
"FAM177A1" 0.201220774346136 5.02501205382614 1.72132684247022 0.0949964168565841 0.23494080276276 -4.98929640968287
"PDIK1L" -0.236943006905255 2.80604242517493 -1.4525702109284 0.156228308997267 0.321733185416656 -4.98965655636781
"IGHV3.21" 0.827748682412512 3.16158873648267 1.52137658925284 0.138137149479654 0.296921849555975 -4.98991392676641
"PANX1" 0.181925117825199 3.93571524034368 1.61582019990402 0.116102019082969 0.265943086446459 -4.99062819964419
"THAP9" -0.199316425641702 1.29266202524517 -1.24978697346754 0.220579725251256 0.40239420175786 -4.99074704979514
"GPN3" 0.272454330153421 1.75444803066831 1.31562745294024 0.197790703728919 0.375735361950771 -4.99106613152422
"IFT122" -0.168228923486295 4.3291024892702 -1.65382236916568 0.108092361000448 0.254978002125943 -4.99158191757695
"PHLDB3" -0.244317505384208 3.5718191675264 -1.55906758817874 0.128967757623632 0.284574334172998 -4.99268207657922
"CYB5R1" 0.163716926528549 4.67110910064396 1.69179938693533 0.100551412911758 0.243560484576238 -4.99274033706039
"ALDH1A1" -0.497152349678355 4.48828377341577 -1.66338889048218 0.106149859445791 0.252007075213361 -4.99278881022981
"DPY30" 0.165995255502035 3.18716040040114 1.51484661614301 0.13977805486999 0.298760707454582 -4.99359776711259
"PAM16" -0.181764762421206 2.77011676482362 -1.44432914203692 0.158516182807084 0.325308532485405 -4.99376844811848
"ELF4" 0.165537887746891 7.7815443705551 1.76475725345197 0.0872957553287825 0.224219461301896 -4.99510763868425
"MS4A1" -1.28835636984467 5.40655833772642 -1.708842869871 0.0973127963060794 0.238468930598772 -4.99545249213241
"ZNF77" -0.175939972965306 1.7690119650077 -1.30599795331777 0.201006434440734 0.379607282979681 -4.99578040349304
"MECP2" -0.167624507577534 7.28737688534221 -1.76892117597037 0.0865859728945902 0.223271767411548 -4.99617807713785
"CALU" 0.13415938035012 5.36095003751139 1.73660122277295 0.0922254256069105 0.230651584041716 -4.99618266967266
"ACTR10" 0.171945011980291 4.4876666331017 1.6728427053576 0.104258829327147 0.249223619587617 -4.99651682248985
"AUTS2" -0.375866555820309 6.18741875692835 -1.76274780731612 0.0876400420837395 0.224370685247819 -4.99655931392907
"ZNF517" -0.160228572768825 2.75083443869026 -1.44141370023505 0.159331901403979 0.326301108259068 -4.9967274243988
"RPS2P46" -0.207742094160983 4.16088289024794 -1.63180600565624 0.11267499271434 0.261343156488526 -4.99815686469222
"HCAR2" -0.37091458828761 4.41778791080314 -1.65492405636463 0.107867169132773 0.254699571168133 -4.99816982766007
"VPS8" 0.127137129432822 5.72062165987893 1.75178855180416 0.0895379983320879 0.226865508451221 -4.99851185525729
"MMP23B" -0.401790832659701 2.38116715802719 -1.37839055584685 0.177790661394344 0.350789543733434 -4.99923536067163
"CHD2" -0.15612651316685 8.70149200554951 -1.74938877584394 0.089958196660176 0.227177921870971 -4.99967267978513
"GNPTG" 0.107727335884616 6.10882624199931 1.76223000226322 0.087728945559914 0.224500808602974 -4.99997088764207
"BID" 0.221338012776243 6.42624345720127 1.76659286044862 0.0869822534458603 0.223880345870055 -5.00050077309996
"TRAFD1" 0.232113833929438 5.45152603390443 1.73886752842917 0.0918201378155038 0.230148590567334 -5.00106980417634
"KBTBD8" 0.217317675589752 3.3815252750451 1.53572155868307 0.134587053706239 0.292409753322547 -5.00119377322675
"CLASP1" -0.109257763680126 6.83584188541926 -1.76736508101709 0.0868506513821683 0.223709672585961 -5.00140096059398
"SVBP" 0.156882412233581 3.69936247582386 1.57835849704599 0.124469967623332 0.277937338574616 -5.00218822556399
"NKAPD1" -0.141437579994137 4.2120652184899 -1.63416967084481 0.112175433508802 0.260542192620798 -5.00279416014078
"GARS1.DT" 0.194027080317317 6.88350164490272 1.76653069588167 0.0869928548826826 0.223880345870055 -5.00300462339442
"IL10RB.DT" -0.276622964465067 1.44144873771011 -1.25516982244911 0.218645412624141 0.400255447589519 -5.0031533630828
"HAAO" 0.29483526343172 2.87793810449546 1.46268563356601 0.153456056253348 0.318079419113989 -5.00415983444683
"SIPA1L1" 0.18062353986913 6.68365750906481 1.76571999341045 0.0871312107680614 0.224119176535701 -5.00418480537435
"TADA3" 0.161364624695325 6.42552709448328 1.76409236946738 0.0874095458400398 0.224249507767953 -5.00440508313507
"SRPK2" -0.152356808394513 5.82354360136607 -1.74966776852661 0.089909260025906 0.227171629360506 -5.00458086192566
"SNX2" 0.220497441650497 6.428481347597 1.76366737622557 0.0874823463184749 0.224249507767953 -5.00522666831034
"GPX1P1" 1.06431694280508 3.85622391371666 1.60233168647417 0.119060041501931 0.269978633159412 -5.00548747115837
"SCN1B" 0.291612879241694 1.98229085407801 1.33510535209396 0.191406952580372 0.367840740682489 -5.00553027000702
"SLC18B1" -0.249553839076186 3.91395350691893 -1.59387416057302 0.120946152226466 0.272847574558901 -5.00681585743601
"GARS1" 0.137581796838428 5.94534269998187 1.75391620629169 0.089166834590994 0.226460330281499 -5.00707439622736
"MEN1" -0.131439748719618 5.41740901353819 -1.73023494911524 0.0933719817961396 0.232215398023505 -5.0071767695694
"WHRN" -0.394582474263405 3.34592950500965 -1.51085263432761 0.140789420117416 0.299741666219189 -5.00791070493114
"ICA1" 0.306341392384668 2.15346316185406 1.35579679730676 0.184800755882193 0.3594804542004 -5.00815632651357
"PIK3IP1" -0.377469089391481 7.58292750280497 -1.75888242522222 0.0883055422589364 0.22543818019428 -5.00843383770444
"RXYLT1" -0.13938873715662 2.6942464025405 -1.42250919394704 0.164702250739462 0.333706003560092 -5.00931263649057
"SLFN11" 0.160193350777417 6.00676014988921 1.75433476456538 0.0890939712865533 0.22632402184641 -5.00934253950228
"CLEC12A" 0.469269988773994 6.20024990157086 1.75825862228521 0.0884133411033243 0.225525381472503 -5.00954991889283
"DOCK10" -0.187947162955147 7.64323745132204 -1.75686701474589 0.0886542242590125 0.225676334182044 -5.01069106198062
"KIAA0232" 0.137777323280934 6.0262500549455 1.75294330426701 0.0893363933280384 0.226598139411536 -5.01210503920777
